duration	protocol_type	service	flag	src_bytes	dst_bytes	land	wrong_fragment	urgent	hot	num_failed_logins	logged_in	num_compromised	root_shell	su_attempted	num_root	num_file_creations	num_shells	num_access_files	num_outbound_cmds	is_host_login	is_guest_login	count	srv_count	serror_rate	srv_serror_rate	rerror_rate	srv_rerror_rate	same_srv_rate	diff_srv_rate	srv_diff_host_rate	dst_host_count	dst_host_srv_count	dst_host_same_srv_rate	dst_host_diff_srv_rate	dst_host_same_src_port_rate	dst_host_srv_diff_host_rate	dst_host_serror_rate	dst_host_srv_serror_rate	dst_host_rerror_rate	dst_host_srv_rerror_rate	class
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.17	0.17	1.00	0.00	0.00	10	10	1.00	0.00	0.10	0.00	0.00	0.00	0.10	0.10	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	7	7	0.00	0.00	0.14	0.14	1.00	0.00	0.00	11	11	1.00	0.00	0.09	0.00	0.00	0.00	0.09	0.09	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.17	0.17	1.00	0.00	0.00	12	12	1.00	0.00	0.08	0.00	0.00	0.00	0.08	0.08	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	13	13	1.00	0.00	0.08	0.00	0.00	0.00	0.08	0.08	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.00	0.00	1.00	0.00	0.00	14	14	1.00	0.00	0.07	0.00	0.00	0.00	0.07	0.07	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	15	15	1.00	0.00	0.07	0.00	0.00	0.00	0.07	0.07	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	16	16	1.00	0.00	0.06	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	17	17	1.00	0.00	0.06	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	18	18	1.00	0.00	0.06	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	RSTR	54060	7300	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.25	0.25	1.00	0.00	0.00	19	19	1.00	0.00	0.05	0.00	0.00	0.00	0.11	0.11	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.20	0.20	1.00	0.00	0.00	20	20	1.00	0.00	0.05	0.00	0.00	0.00	0.10	0.10	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.25	0.25	1.00	0.00	0.00	21	21	1.00	0.00	0.05	0.00	0.00	0.00	0.10	0.10	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.25	0.25	1.00	0.00	0.00	22	22	1.00	0.00	0.05	0.00	0.00	0.00	0.09	0.09	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.20	0.20	1.00	0.00	0.00	23	23	1.00	0.00	0.04	0.00	0.00	0.00	0.09	0.09	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	24	24	1.00	0.00	0.04	0.00	0.00	0.00	0.08	0.08	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	25	25	1.00	0.00	0.04	0.00	0.00	0.00	0.08	0.08	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	26	26	1.00	0.00	0.04	0.00	0.00	0.00	0.08	0.08	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	27	27	1.00	0.00	0.04	0.00	0.00	0.00	0.07	0.07	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	28	28	1.00	0.00	0.04	0.00	0.00	0.00	0.07	0.07	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	29	29	1.00	0.00	0.03	0.00	0.00	0.00	0.07	0.07	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	30	30	1.00	0.00	0.03	0.00	0.00	0.00	0.07	0.07	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	31	31	1.00	0.00	0.03	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	32	32	1.00	0.00	0.03	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	33	33	1.00	0.00	0.03	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	3	3	0.00	0.00	0.00	0.00	1.00	0.00	0.00	34	34	1.00	0.00	0.03	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	35	35	1.00	0.00	0.03	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	36	36	1.00	0.00	0.03	0.00	0.00	0.00	0.06	0.06	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	37	37	1.00	0.00	0.03	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	38	38	1.00	0.00	0.03	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.00	0.00	1.00	0.00	0.00	39	39	1.00	0.00	0.03	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	7	7	0.00	0.00	0.00	0.00	1.00	0.00	0.00	40	40	1.00	0.00	0.03	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.00	0.00	1.00	0.00	0.00	41	41	1.00	0.00	0.02	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	42	42	1.00	0.00	0.02	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.00	0.00	1.00	0.00	0.00	43	43	1.00	0.00	0.02	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	44	44	1.00	0.00	0.02	0.00	0.00	0.00	0.05	0.05	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	45	45	1.00	0.00	0.02	0.00	0.00	0.00	0.04	0.04	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	46	46	1.00	0.00	0.02	0.00	0.00	0.00	0.04	0.04	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	47	47	1.00	0.00	0.02	0.00	0.00	0.00	0.04	0.04	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	48	48	1.00	0.00	0.02	0.00	0.00	0.00	0.04	0.04	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	49	49	1.00	0.00	0.02	0.00	0.00	0.00	0.04	0.04	back
0	tcp	http	SF	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	50	50	1.00	0.00	0.02	0.00	0.00	0.00	0.04	0.04	back
0	tcp	ftp_data	SF	0	5690	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	buffer_overflow
0	tcp	ftp_data	SF	0	5828	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	2	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	buffer_overflow
0	tcp	ftp_data	SF	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	5	1.00	0.00	1.00	0.40	0.00	0.00	0.00	0.00	ftp_write
0	tcp	ftp_data	SF	0	2072	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	3	0.00	0.00	0.00	0.00	1.00	0.00	0.00	4	4	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	buffer_overflow
7	tcp	ftp	SF	226	698	0	0	0	4	0	1	0	0	0	0	4	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	buffer_overflow
169	tcp	telnet	SF	1567	2857	0	0	0	3	0	1	4	1	0	0	1	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	buffer_overflow
179	tcp	telnet	SF	1559	2855	0	0	0	3	0	1	4	1	0	0	1	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	2	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	buffer_overflow
31	tcp	telnet	SF	2402	3814	0	0	0	3	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	2	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	buffer_overflow
33	tcp	telnet	SF	2402	3815	0	0	0	3	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	3	3	1.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	buffer_overflow
162	tcp	telnet	SF	1567	2738	0	0	0	3	0	1	4	1	0	0	1	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	4	4	1.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	buffer_overflow
127	tcp	telnet	SF	1567	2736	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	83	1	0.99	0.00	0.00	0.00	0.01	0.08	0.00	5	5	1.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	buffer_overflow
321	tcp	telnet	RSTO	1506	1887	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	151	1	0.99	0.00	0.01	1.00	0.01	0.06	0.00	6	6	1.00	0.00	0.17	0.00	0.00	0.00	0.17	0.17	buffer_overflow
45	tcp	telnet	SF	2336	4201	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	2	1	0.00	0.00	0.50	0.00	0.50	1.00	0.00	7	7	1.00	0.00	0.14	0.00	0.00	0.00	0.14	0.14	buffer_overflow
176	tcp	telnet	SF	1559	2732	0	0	0	3	0	1	4	1	0	0	1	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	8	8	1.00	0.00	0.12	0.00	0.00	0.00	0.12	0.12	buffer_overflow
61	tcp	telnet	SF	2336	4194	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	9	9	1.00	0.00	0.11	0.00	0.00	0.00	0.11	0.11	buffer_overflow
47	tcp	telnet	SF	2402	3816	0	0	0	3	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	10	10	1.00	0.00	0.10	0.00	0.00	0.00	0.10	0.10	buffer_overflow
26	tcp	ftp	SF	116	451	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	ftp_write
134	tcp	login	SF	100	39445	0	0	2	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	1	0.50	1.00	0.50	0.00	0.00	0.00	0.00	0.00	ftp_write
0	tcp	ftp_data	SF	613	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	84	1.00	0.00	1.00	0.02	0.00	0.00	0.00	0.00	ftp_write
0	tcp	ftp_data	SF	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	85	1.00	0.00	1.00	0.02	0.00	0.00	0.00	0.00	ftp_write
32	tcp	ftp	SF	104	449	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	ftp_write
67	tcp	login	SF	157	2703	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2	1	0.50	1.00	0.50	0.00	0.00	0.00	0.00	0.00	ftp_write
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	7	1.00	0.00	1.00	0.57	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	17	1.00	0.00	1.00	0.53	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	27	1.00	0.00	1.00	0.52	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	37	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	47	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	57	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	67	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	77	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	87	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	97	1.00	0.00	1.00	0.51	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	107	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	117	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	127	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	137	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	147	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	157	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	167	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	177	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	187	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	icmp	eco_i	SF	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1	197	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	ipsweep
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0.00	0.00	0.00	0.00	0.08	0.31	0.00	255	1	0.00	0.48	0.67	0.00	0.00	0.00	0.33	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	9	0.00	0.00	0.00	0.00	0.39	0.22	0.00	255	47	0.18	0.45	0.71	0.00	0.00	0.00	0.29	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	2	0.00	0.00	0.00	0.00	0.08	0.42	0.00	255	2	0.01	0.43	0.75	0.00	0.00	0.00	0.25	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0.00	0.00	0.00	0.00	1.00	0.00	0.00	255	6	0.02	0.41	0.78	0.00	0.00	0.00	0.22	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0.00	0.00	0.00	0.00	0.19	0.12	0.00	255	50	0.20	0.37	0.82	0.00	0.00	0.00	0.18	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0.00	0.00	0.00	0.00	0.83	0.25	0.00	255	10	0.04	0.33	0.86	0.00	0.00	0.00	0.14	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0.00	0.00	0.00	0.00	0.20	0.15	0.00	255	4	0.02	0.30	0.90	0.00	0.00	0.00	0.10	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0.00	0.00	0.00	0.00	0.03	0.13	0.00	255	1	0.00	0.26	0.94	0.00	0.00	0.00	0.06	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	7	0.00	0.00	0.00	0.00	0.17	0.10	0.00	255	7	0.03	0.22	0.98	0.00	0.00	0.00	0.02	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	255	4	0.02	0.21	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0.00	0.00	0.00	0.00	0.07	0.29	0.00	255	1	0.00	0.22	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0.00	0.00	0.00	0.00	0.08	0.33	0.00	255	2	0.01	0.23	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0.00	0.00	0.00	0.00	0.67	0.27	0.00	255	10	0.04	0.22	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	17	0.00	0.00	0.00	0.00	0.89	0.11	0.00	255	20	0.08	0.22	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	20	0.00	0.00	0.00	0.00	0.91	0.09	0.00	255	29	0.11	0.22	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0.00	0.00	0.00	0.00	0.17	0.12	0.00	255	4	0.02	0.22	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	4	0.00	0.00	0.00	0.00	0.12	0.09	0.00	255	48	0.19	0.20	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	private	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	22	0.00	0.00	0.00	0.00	0.65	0.09	0.00	255	22	0.09	0.17	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0.00	0.00	0.00	0.00	0.29	0.43	0.00	255	2	0.01	0.17	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0.00	0.00	0.00	0.00	0.12	0.47	0.00	255	2	0.01	0.18	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	255	1	0.00	0.20	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0.00	0.00	0.00	0.00	0.18	0.55	0.00	255	2	0.01	0.19	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0.00	0.00	0.00	0.00	0.07	0.67	0.00	255	1	0.00	0.22	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0.00	0.00	0.00	0.00	0.29	0.43	0.00	255	2	0.01	0.24	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	udp	other	SF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0.00	0.00	0.00	0.00	0.06	0.47	0.00	255	1	0.00	0.25	1.00	0.00	0.00	0.00	0.00	0.00	satan
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	7	1.00	1.00	0.00	0.00	0.07	0.07	0.00	255	7	0.03	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	16	1.00	1.00	0.00	0.00	0.14	0.06	0.00	255	16	0.06	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	16	1.00	1.00	0.00	0.00	0.13	0.06	0.00	255	16	0.06	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	1.00	1.00	0.00	0.00	0.01	0.07	0.00	255	1	0.00	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	telnet	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	3	1.00	1.00	0.00	0.00	0.03	0.06	0.00	255	3	0.01	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
